,phrase,intents
18729,are there any delays on my bus route to school?,"get_info_traffic,get_location_school"
18730,how bad is the delay,get_info_traffic
18731,family friendly events near me this month,"get_event,get_location"
18732,Is there a bus route from Buford to Atlanta?,get_directions
18733,What concerts are coming to Oakland Arena in January,"get_event,get_location"
18734,how is traffic from here to work,"get_info_traffic,get_location,get_location_work"
18735,Is there a lot of air traffic,get_info_traffic
18736,When is the next time Lauryn Hill performs in Las Vegas,get_event
18737,how is traffic headed home now,"get_info_traffic,get_location_home"
18738,What is the traffic like in Fargo today,get_info_traffic
18739,What areas do I need to avoid in Lafayette today,get_info_traffic
18740,Is there going to be good food at the concert,unsupported_event
18741,What does the local traffic look like going into Charleston,"get_info_traffic,get_location"
18742,How much time  will it take me to get to my father's house if I leave now?,"get_estimated_duration,get_location_home"
18743,when will i arrive to Haram metro station if i leave my office at 2 pm by bike,"get_estimated_arrival,get_location,get_location_work"
18744,what is the traffic like driving from Queens to New Jersey,get_info_traffic
18745,How heavy is the traffic on Hendersonville Road around 4:00 p.m.?,get_info_traffic
18746,How long will it take me to drive from my house to the Airport to pick up Grammy,"get_estimated_duration,get_location_home,get_location"
18747,What does the traffic look like now,get_info_traffic
18748,Are there any accidents on Main street?,get_info_traffic
18749,How will the drive to the gym be,"get_info_traffic,get_location"
18750,How long will it take me to get to Trader Joe's from the mall if I leave in 15 minutes?,"get_estimated_duration,get_location,get_location"
18751,Is traffic heavy in Jacksonville today,get_info_traffic
18752,when is restaurant week happening in Nashville,get_event
18753,Is there usually traffic in downtown Princeton around lunch time on Monday?,get_info_traffic
18754,Cheap admission electro party near me,"get_event,get_location"
18755,Traffic on I-80 this morning,get_info_traffic
18756,Anything to do next week,get_event
18757,theater events in mesa this week,get_event
18758,What time does the next train leave for New York and how much does it cost?,unsupported
18759,Bulgarian festival in Chicago in 2018,get_event
18760,How long are the alternate routes to Beaufort from where I am now,"get_estimated_duration,get_location"
18761,what lanes are closed on 290,unsupported_navigation
18762,what is traffic like driving from akron to cleveland today,get_info_traffic
18763,Free events,get_event
18764,What events are going on at Barnes and Noble this weekend,"get_event,get_location"
18765,Family-friendly Christmas Eve events in Raleigh,get_event
18766,Is there more traffic on the freeway,"get_info_traffic,get_location"
18767,Is there any way to go a different route to avoid traffic,get_directions
18768,Check traffic conditions for my route to work,"get_info_traffic,get_location_work"
18769,Best ballet show for kids,get_event
18770,Whats going on at Westgate next month,"get_event,get_location"
18771,Shen will I get to Jungle Gardens if I leave at 9AM?,"get_estimated_arrival,get_location"
18772,Can I get to sams by noon if I take the expressway?,"get_estimated_arrival,get_location_home"
18773,what is going on this weekend,get_event
18774,Are there any chamber groups playing in churches this month,"get_event,get_location"
18775,club events in Miami,get_event
18776,Lithuanian food restaurants in battle ground,unsupported
18777,Directions to school,"get_directions,get_location_school"
18778,How are the roads around town,"get_info_traffic,get_location"
18779,What's going on in Vegas next weekend,get_event
18780,Is traffic heavy due to road work or anything,get_info_traffic
18781,What is there to do near my sister's house this week,"get_event,get_location,get_location_home"
18782,Any construction happening on my way to my meeting this afternoon?,"get_info_traffic,get_event"
18783,How far is the east coast of the US from the west coast,"get_distance,get_location"
18784,How much is the tolls to get from Philadelphia to New York?,unsupported_navigation
18785,Show me what is happening downtown tonight around 9pm,get_event
18786,How long is the drive to Sooner Fashion Mall,"get_estimated_duration,get_location"
18787,top restaurants in Manhattan,unsupported
18788,How many miles is it from New York to New Jersey,get_distance
18789,How far is it between New York City and Dallas,get_distance
18790,Find Disney on ice near me,"get_event,get_location"
18791,Anything fun in Spokane tomorrow night,get_event
18792,what is the traffic report on Youngstown Ohio freeways,"get_info_traffic,get_location"
18793,please tell me what traffic is like in austin,get_info_traffic
18794,how far is it to toronto,get_distance
18795,How's the traffic on the FDR tonight?,get_info_traffic
18796,Where is the Hamilton tour performing this weekened,get_event
18797,How long will it take me to get to Boston if I take I-87?,get_estimated_duration
18798,Events in Omaha next weekend,get_event
18799,What is the distance between solon and akron,get_distance
18800,How bad is Tampa traffic right now,get_info_traffic
18801,Christmas things to do in Pensacola this weekend,get_event
18802,Show me traffic patterns on my way to work at 7am.,"get_info_traffic,get_location_work"
18803,How is traffic around the Jay-Z concert in L.A.?,"get_info_traffic,get_location,get_event"
18804,What's happening in Tremont this weekend,get_event
18805,What is the distance between Houston and Denver,get_distance
18806,Directions to get home,"get_directions,get_location_home"
18807,how long would it take to get from Pennsylvania to California,get_estimated_duration
18808,What's the fastest route to Santa Monica,get_directions
18809,How far do I have to travel to see the Lakers play this month,"get_distance,get_event"
18810,Are there any fun and outdoor activities for Saturday,get_event
18811,any traffic in route to moms house,"get_info_traffic,get_location_home"
18812,How long will it take me to drive to Woodstock,get_estimated_duration
18813,How long will it take me to drive from my house to Sacramento,"get_estimated_duration,get_location_home"
18814,traffic report in Las Vegas,get_info_traffic
18815,Get me to Babies 'R Us avoiding the flooded roads for Black Friday sales if I am leaving at 2:00 AM.,"get_directions,get_location"
18816,Where can I find the new Michael Jordan tennis shoes that's out this week in Nevada at the FootLocker,unsupported
18817,How is construction on the Rainbow Bridge affecting traffic today,get_info_traffic
18818,how far is the distance from NYC to albany NY,get_distance
18819,Events in Easton this weekend,get_event
18820,Are there any accidents on Telegraph road,get_info_traffic
18821,How is the traffic in Houston,get_info_traffic
18822,What is happening tomorrow night after 8:00p,get_event
18823,Is the best way into Boston the train,unsupported_navigation
18824,Things to do in Philadelphia next week,get_event
18825,how many miles to the moon,get_distance
18826,Latest traffic delays please,get_info_traffic
18827,Tell me the traffic in my neighborhood,"get_info_traffic,get_location_home"
18828,Are the roads filled with ice and snow right now?,get_info_road_condition
18829,what is the traffic like in disney world right now,"get_info_traffic,get_location"
18830,how congested is i-94,get_info_traffic
18831,will I be able to reach Aspen by midnight if I move now,get_estimated_arrival
18832,Thanksgiving happening now,get_event
18833,How long will I be stuck in traffic,get_info_traffic
18834,When does rush hour start in Seattle,unsupported_navigation
18835,florida children events in october,get_event
18836,The Nutcracker Ballet in Calabasas for this weekend,get_event
18837,How long does it take to drive to the border?,"get_estimated_duration,get_location"
18838,concerts by Taylor Swift,get_event
18839,Is there flooding on the freeway right now?,"get_info_road_condition,get_location"
18840,New year's eve parties in Gresham,get_event
18841,how long do buses take me from here to san francisco,"get_estimated_duration,get_location"
18842,Are there any Christmas lights events near me,"get_event,get_location"
