,phrase,intents
2392,good morning i already spoke to someone at organization1 and that i had not much going in my household and i cannot afford this extra money coming out of my account name1,"['greeting', 'transfer_success', 'needs_income']"
2393,no i was already told what the cost would be so i'm fine thank you for fine thank you for following up but i'm not interested at this time,"['not_interested', 'negation', 'future_interest', 'transfer_success']"
2394,hey babe i ain't made it home yet i'll be making home in a few minutes to take this good old nap so you never disturb my beauty rest and i love you thank you for loving me always and forever,"['delay_sleeping', 'delay_hours']"
2395,i canceled a month ago so stop sending me texts and dont be taking money out of my account its been canceled,"['dnc', 'cancel_account']"
2396,i should have no debt with you because nothing has been done in favor of my credit from your firm i will pay off the amount before i acquire interest,"['dissatisfied_customer', 'owes_nothing', 'about_billing']"
2397,i am really backed up at work i will not be available until after time1 today or this friday i am off work and would be available anytime,"['delay_work', 'schedule_call_day_n_time']"
2398,someone called from organization1 just a minute ago and it went to record it is that what this is about,"['what_is_this_about', 'who_is_this']"
2399,i worked with lexington for 5 months my credit went down 3 points this company did absolutely nothing,"['dissatisfied_customer', 'credit_history', 'already_customer']"
2400,last time i had you i didn't notice any difference in my credit report why should i use you again especially when i already have good credit,"['dissatisfied_customer', 'not_interested']"
2401,i tryed y'all y'all gave me a half price i was with y'all for about 4 months one day a lady called me told me i had to pay the hole price i told her i was condition1 that i couldn't afford to pay the hole thing so she said okay so i paid half well after i paid half the next day she took another payment off my card so i called y'all office told y'all what she done nothing was done about it so i called in my card lost got another card so i'm sorry,"['dissatisfied_customer', 'about_billing', 'apology']"
2402,the place is closed i answered just so your automated machine could tell me call back during business hours that makes no sense you called me,"['courtesy_or_statement', 'misunderstood', 'negative_call_center_experience']"
2403,i'm not about to keep paying y'all and nothing is happening to my profile it's been 3 months no thank you,"['dissatisfied_customer', 'not_interested']"
2404,my credit has not improved at all so i won't be wasting my money to try to get it fixed thank you for your efforts,"['dissatisfied_customer', 'cost_too_high']"
2405,last time i spoke with someone from you guys and because there was no action being done to my credit for about a month or more i told your person that i will just do it my own thanks,"['dissatisfied_customer', 'transfer_success', 'cancel_account']"
2406,i'm not interested you guys helped but as soon as i stopped paying everything u guys claimed to fix popped right bk up on my credit,"['not_interested', 'dissatisfied_customer']"
2407,your services were terminated and each time it's time for you all think you all are going to meet at make a deduction for payment you all send a text or email i will alert the credit bureau's and my credit card company that you all continue to attempt fraudulent practices,"['dissatisfied_customer', 'excessive_contact', 'cancel_account']"
2408,first off how did you get my number and second what makes you think i need your services whatever they may be,"['what_form', 'what_is_this_about']"
2409,yes the company tried to overcharge me a couple times some of them did not go through but a charge did and i still have a charge pending but i have canceled my card and i have my organization1 on it through my bank,"['credit_history', 'confirmation']"
