,phrase,intents
1268,hi name1 i spoke with another occupation1 that has also been calling me regarding drug1 i am going through a death in the family and would like to hold off for the time being i would appreciate the calls to be placed on hold for another 2 weeks thanks for understanding,"delay_funeral,transfer_success,greeting,courtesy_or_statement"
1269,occupation1 called off schools because of flood warnings so were charging all devices and getting kids home sorry wasn't expecting this lets aim for friday you call out the time,"apology,schedule_call_day_n_time"
1270,hi i just want the basics panel and sensors and willing to spend money1 s month can u offer that if so how much can u tex back,"cost_demand,text_only,specific_equipment_cost"
1271,hi thanks so much for your caring and contact i wanna have a estimate of the price how can i make a schedule,"schedule_call_day_n_time,send_quote"
1272,please stop calling stop texting i will not use your company as your monthly payment is too high and i don't want to be on a threeyear contract so please remove my phone number from your contact list thank you,"dnc,cost_too_high"
1273,i already know the equipment that i need price pretty much set on what i need my last conversation with you guys i was offered 4 free months of monitoring and a free door bell and free installation i'm buying if i go with you guys 2 outdoor cameras 1 door bell camera 2 glass break sensor 1 motions sensor 2 doors sensor,"free_install,transfer_success,specific_equipment_cost"
1274,well i was just getting prices and seeing which security system is a good one i have night owl but i have been using it for four years and i have yet to see who is coming in my home but i figured it out who it wasmy ex if he can hack my cameras someone else can too so this timei want to be more careful with my selection of security system,"courtesy_or_statement,delay_evaluating,chose_competitor"
1275,i am very interested in a vivint system i am not concerned with your advertised monthly monitoring charge however the quote for the equipment needed was very high for everything i wanted i was told it was close to money1 i was not been able to get a breakdown for the equipment prices to decide which ones are the very expensive parts and how can i mitigate the issue,"specific_equipment_cost,is_interested"
1276,name1 can you beat 218 for up to 3 door sensors a tablet a motion sensor and a doorbell camera,"cost_demand,specific_equipment_cost"
1277,no the first guy i talked quoted 7499 a month the next guy with same equipment was 9499 inflation doesn't happen that fast,"negation,transfer_success,cost_too_high"
1278,hello we already had one phone call and the sales rep was hateful and very aggressive when we told him the cost was not within our current budget it doubled what we are currently paying with att,"chose_competitor,negative_call_center_experience,greeting,needs_income"
