,phrase,intents
1138,just got off the pho one with them it's a do it myself i get three doorbells and row window sensors for 97 plus tax,"['cost_demand', 'transfer_success']"
1139,i am still in negociations with adt who came first to offer their system and seems to be a lot cheaper than yours at this stage i will let you know of my decision soon,"['delay_evaluating', 'delay_will_reply', 'cost_too_high']"
1140,auto reply please text me at phonenumber1 for any questions as this number does not receive texts thanks,"['confirmation', 'info_for_someone_else']"
1141,i can talk this afternoon i'm looking for something more around 50 a month and the quote i got was 70 a month so i will probably keep looking around,"['cost_demand', 'schedule_call_day_n_time', 'cost_too_high']"
1142,i gave told several people from giving that i am not interested please stop these constant texts and calls,"['dnc', 'not_interested']"
1143,i just had surgery yesterday and i'm out of it you could speak to my husband but he won't be home until 6 or later his number is phonenumber1,"['schedule_call_day_n_time', 'info_for_someone_else', 'delay_sick']"
1144,please please please stop texting and calling i am not interested in security your company has wrong info,"['dnc', 'not_interested']"
1145,no please take my phone number off of this list i'm getting too many calls and texts about this and i am no longer interested thank you,"['dnc', 'negation', 'not_interested', 'excessive_contact']"
1146,read back organization1 monthly fee is only money1 per month are you able to match that if not we will be staying with organization1,"['misunderstood', 'cost_demand', 'chose_competitor']"
1147,hello name1 so what we are looking for is to have a few cameras installed on the outside of our house we don't want to do any sort of inside automation right now what are install fees and monthly fees for just outside cameras ,"['specific_equipment_cost', 'greeting', 'free_install', 'what_does_it_cost']"
1148,i'm interested in getting a system from you guy but my monthly budget is about money1 for a home security service can you guys help me with that,"['cost_demand', 'is_interested']"
1149,name1 i need 3 doors and 7 windows with sensors plus video if you can give me a ball park figure of how much we are talking about it would decide if i should move or keep what i currently have,"['specific_equipment_cost', 'home_specifications']"
1150,i have alert 360 now but i saw your company and wanted to get a quote i have 2 french doors the front for garage and would like cameras by the front door and on the garage simple alarm system nothing fancy i have a dog as well so he doesn't let anyone in as well,"['send_quote', 'home_specifications']"
1151,i haven't officially moved yet but i will definitely be interested when the move is final i'm moving to a new town as well so a security system would definitely be neededjust in case,"['is_interested', 'delay_new_house']"
1152,hello i had pressed stop multiple times i appreciate the text but please stop contacting we are no longer interested,"['courtesy_or_statement', 'dnc', 'greeting', 'not_interested']"
1153,you're products are way over priced money1 for the products and money2 per month for the service i went though organization1 and got all the products for free and i'm only paying money3 per month but thank you,"['cost_too_high', 'chose_competitor']"
1154,i just don't like the ideal for paying for the equipment for 5 year at money1 a month 4200 is a lot for service and equipment,"['about_contract', 'cost_too_high']"
1155,i was interested and gave you guys a time to call and never heard from you but have received many annoying calls and messages in time i said i was not available very frustrating,"['excessive_contact', 'is_interested']"
1156,hi there i'm looking for 4 cameras and 3 access doors to monitor plus 2 garage doors how much per month and how long of a contact plus i have an offer for free install and 4 months free,"['about_contract', 'specific_equipment_cost', 'free_install']"
1157,i have responded several times that i am no longer interested in your service i have received several calls and messages i have responded stop to the texts please document in your records that i am no longer interested in your service so that the calls and texts will stop thanks,"['dnc', 'not_interested']"
