,phrase,intents
5392,cheapest fare from indianapolis to seattle and what's the airport at orlando,"atis_airfare,atis_airport"
5393,"what is ewr , how many passengers fit on a d9s and also tell me distance from orlando airport to the city","atis_abbreviation,atis_capacity,atis_distance"
5394,what airlines fly between san francisco and denver and what are my meal options from boston to denver,"atis_airline,atis_meal"
5395,what is the flight number for the continental flight which leaves denver at 1220 pm and goes to san francisco and is there a meal on delta flight 852 from san francisco to dallas fort worth,"atis_flight_no,atis_meal"
5396,how much would car rental cost in atlanta and also what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars,"atis_ground_fare,atis_restriction"
5397,"show me fares from miami to new york , i want a flight from milwaukee to orlando one way leaving after 5 pm on wednesday and then what is restriction ap57","atis_airfare,atis_flight,atis_restriction"
5398,"how far is it from orlando airport to orlando , how much would car rental cost in atlanta and show me ground transport in seattle","atis_distance,atis_ground_fare,atis_ground_service"
5399,what type of ground transportation is available in washington and also how many airports does oakland have,"atis_ground_service,atis_quantity"
5400,what is the smallest aircraft available to fly on from pittsburgh to baltimore and show me the fares for a first class ticket from baltimore to dallas,"atis_aircraft,atis_airfare"
5401,what's the smallest plane flying from pittsburgh to baltimore on december seventeenth and also does lufthansa fly between boston and oakland,"atis_aircraft,atis_flight"
5402,"is there a plane from boston to washington , list the airlines that have nonstop afternoon flights from boston to oakland and also what types of meals are available","atis_aircraft,atis_airline,atis_meal"
5403,how many passengers fit on a d9s and list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia,"atis_capacity,atis_flight"
5404,"what are the prices of these flights , ground transportation baltimore and also list the number of flights leaving boston for dallas fort worth before 9 am in the morning","atis_airfare,atis_ground_service,atis_quantity"
5405,how far is oakland airport from downtown and what is restriction ap57,"atis_distance,atis_restriction"
5406,cheapest round trip airfare from tacoma to orlando and then do you have any airlines that would stop at denver on the way from baltimore to san francisco,"atis_airfare,atis_airline"
5407,"what type of aircraft is used on the flight from atlanta to philadelphia before 12 o'clock noon , i would like the earliest morning flight from atlanta to philadelphia on wednesday morning and then how much does the limousine service cost within pittsburgh","atis_aircraft,atis_flight,atis_ground_fare"
5408,"how far is downtown from the airport in dallas , how much is the ground transportation between atlanta and downtown and then ground transportation minneapolis","atis_distance,atis_ground_fare,atis_ground_service"
5409,show me the cheapest fare in the database and how many daily us air flights are there between philadelphia and pittsburgh,"atis_cheapest,atis_quantity"
5410,what are the cities served by delta airlines and then please list the flight times from pittsburgh to newark,"atis_city,atis_flight_time"
5411,please show me all fares for flights from denver to oakland and what are my meal options from boston to denver,"atis_airfare,atis_meal"
5412,"show me the cheapest fare in the database , show me all flights from boston to denver which arrive in denver wednesday before noon and do i get a meal on the atlanta to bwi flight eastern 210","atis_cheapest,atis_flight,atis_meal"
5413,what is the seating capacity for the f28 and also how much is the ground transportation between atlanta and downtown,"atis_capacity,atis_ground_fare"
5414,i would like the flight number and the time for the cheapest fare that is the least expensive first class fare from san francisco to pittsburgh leaving after 8 pm monday night and then what's the schedule of flights from atlanta to boston on august first,"atis_flight_no,atis_flight_time"
5415,"please show me the return flight number from toronto to st. petersburg , train to newark and what are my meal options from boston to denver","atis_flight_no,atis_ground_service,atis_meal"
5416,cheapest fare from memphis to seattle and also how much would car rental cost in atlanta,"atis_airfare,atis_ground_fare"
5417,i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore and also i want to know the time of the latest flight i can take from washington to san francisco where i can get a dinner meal,"atis_aircraft,atis_flight_time"
